academic_year,division,org_id,schedule_difficulty_score,schedule_difficulty_rank,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi,team_name,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,sos_avg_opp_win_pct,sos_avg_opp_offense,sos_avg_opp_defense,sos_std_opp_win_pct,sos_stats_rank
2023,2,546984,0.5083978221798221,34,7,9,0,16,0.4375,0.508318549642079,0.5373654890107944,0.4978756470737381,Lynn,Sunshine State,7-9,7.69,7.94,0.882,0.517,33.56,0.75,0.274,0.843,20.31,12.06,11.94,0.69,12.63,0.326,17.31,0.438,0.5083333333333333,19.947333333333336,12.444666666666667,0.248679356244587,34
2023,2,550213,0.39347583824126525,69,7,8,0,15,0.4666666666666667,0.3921001813803672,0.4918145517822704,0.4356703953024178,Malone,G-MAC,7-8,6.13,6.67,0.813,0.411,29.73,0.651,0.364,0.877,18.8,17.8,16.6,-3.93,12.67,0.304,16.67,0.467,0.39209090909090905,17.86909090909091,13.50181818181818,0.2690506726674548,69
2023,2,546966,0.5226793999491097,28,4,12,0,16,0.25,0.5226294021882257,0.5161741316447842,0.4528582340053089,Mars Hill,SAC,4-12,5.13,7.44,0.833,0.489,33.31,0.514,0.279,0.861,14.88,15.94,13.0,-3.25,9.75,0.264,20.81,0.25,0.5227999999999999,19.314000000000004,12.310666666666666,0.24231252547072346,28
2023,2,546948,0.5521028764078837,17,8,6,0,14,0.5714285714285714,0.5604328607286371,0.5242797693502312,0.5541435155590192,Maryville (MO),GLVC,8-6,5.71,10.14,0.847,0.599,33.07,0.667,0.273,0.809,17.14,8.79,9.71,1.71,11.43,0.251,17.5,0.571,0.5523076923076923,19.205384615384613,10.936923076923076,0.20615505166122847,17
2023,2,546949,0.5767381873326238,11,14,4,0,18,0.7777777777777778,0.5804565618420108,0.5259880205140625,0.6161697304939654,Mercy,ECC,14-4,10.61,9.56,0.855,0.621,39.44,0.683,0.493,0.799,28.06,11.72,9.56,7.89,17.44,0.387,17.28,0.778,0.5764666666666667,20.587333333333333,11.507333333333332,0.2352669028052088,11
2023,2,546950,0.5724462288019275,12,16,3,0,19,0.8421052631578947,0.5748836646669464,0.5273003904781481,0.629793245742484,Mercyhurst,G-MAC,16-3,8.05,7.74,0.856,0.706,39.63,0.7,0.397,0.814,23.42,11.42,8.84,6.53,15.37,0.307,15.95,0.842,0.5752352941176471,20.90058823529412,11.637058823529411,0.24757043665847187,12
2023,2,546951,0.5290259313522562,22,9,9,0,18,0.5,0.5435981934251831,0.4953244647415029,0.5206302128979673,Molloy,ECC,9-9,7.28,11.83,0.848,0.467,36.44,0.686,0.297,0.768,19.11,11.89,10.67,1.17,11.83,0.272,19.5,0.5,0.529,19.80875,11.801875,0.2411342986802168,22
2023,2,546994,0.4456211152470233,60,11,7,0,18,0.6111111111111112,0.4294390975763524,0.5143145204026633,0.4960759566666198,Montevallo,Peach Belt,11-7,7.44,8.83,0.829,0.606,37.22,0.759,0.434,0.806,20.5,14.0,11.44,1.61,13.06,0.289,23.78,0.611,0.445,18.08875,12.675,0.22258650003987213,60
2023,2,546967,0.5194278609136118,29,7,8,0,15,0.4666666666666667,0.498472850678733,0.4861078660191374,0.4874300585108175,Mount Olive,Conference Carolinas,7-8,6.47,7.13,0.863,0.659,30.87,0.577,0.281,0.884,17.47,12.2,10.6,0.4,11.0,0.271,18.93,0.467,0.5197692307692308,20.543846153846154,12.18923076923077,0.27050981891638887,29
2023,2,546998,0.5272554767244328,24,11,5,0,16,0.6875,0.5420403738418444,0.5381268520283962,0.5774268999280212,Newberry,SAC,11-5,8.94,8.44,0.847,0.51,36.13,0.674,0.52,0.881,24.0,11.25,12.44,2.63,15.06,0.37,18.38,0.688,0.5272142857142857,19.45785714285714,11.940714285714284,0.23509669092020982,25
2023,2,546979,0.478124070406951,50,10,7,0,17,0.5882352941176471,0.4857465535233701,0.4956918284057935,0.5138550573925452,North Greenville,Conference Carolinas,10-7,7.82,10.18,0.871,0.476,27.59,0.729,0.286,0.829,20.29,10.94,11.0,1.47,12.47,0.303,18.35,0.588,0.47879999999999995,18.92666666666667,12.777333333333331,0.27978996884568014,50
2023,2,546954,0.5099073395758945,33,11,4,0,15,0.7333333333333333,0.5200219660513778,0.5411897530919915,0.5786417546320202,Pace,NE10,11-4,6.93,12.07,0.864,0.57,34.87,0.684,0.382,0.813,19.87,10.93,9.8,3.13,12.93,0.299,17.93,0.733,0.5096428571428571,19.27857142857143,11.394285714285713,0.20828195420866302,33
2023,2,546995,0.5820625692640237,9,2,12,0,14,0.1428571428571428,0.5819819594504467,0.5186580319706559,0.456369773432173,Palm Beach Atl.,Sunshine State,2-12,4.64,9.0,0.831,0.497,31.43,0.672,0.2,0.83,15.36,11.43,17.07,-6.36,10.71,0.28,21.0,0.143,0.5835384615384616,21.933846153846158,11.505384615384616,0.2094269159780917,9
2023,2,546968,0.34850263775844226,74,10,6,0,16,0.625,0.3664881850175968,0.4642527778005469,0.4555572869589351,Post,CACC,10-6,8.38,10.0,0.835,0.467,34.56,0.67,0.5,0.81,23.19,11.31,11.06,3.75,14.81,0.349,17.63,0.625,0.34769230769230763,16.203076923076928,13.466923076923074,0.2147185580512258,74
2023,2,547013,0.46864741630149365,52,8,9,0,17,0.4705882352941176,0.4818618473030238,0.5118788559757734,0.4865476964689846,Quincy,GLVC,8-9,7.24,8.47,0.88,0.495,34.0,0.835,0.351,0.837,19.47,14.94,12.29,-0.06,12.24,0.291,19.35,0.471,0.4687142857142857,18.260714285714283,12.577857142857143,0.22619126816903956,52
2023,2,546989,0.4596968339555525,56,9,5,0,14,0.6428571428571429,0.4790351051663268,0.5205639474882191,0.5303728251695039,Roberts Wesleyan,ECC,9-5,9.79,9.43,0.875,0.494,32.86,0.779,0.279,0.814,26.29,10.86,11.71,4.79,16.5,0.344,18.29,0.643,0.45874999999999994,19.1925,12.807499999999997,0.2589524168002042,56
2023,2,546969,0.5262057227056925,26,10,5,0,15,0.6666666666666666,0.5329747283528796,0.5088765877836571,0.5603731777890207,Rockhurst,GLVC,10-5,6.33,10.13,0.875,0.519,32.8,0.761,0.423,0.84,17.47,12.0,8.8,2.33,11.13,0.259,18.67,0.667,0.5267272727272727,19.813636363636363,11.50090909090909,0.2072964898659497,26
2023,2,546955,0.5912860006887398,5,15,2,0,17,0.8823529411764706,0.5974487834349427,0.5384170246506368,0.6539168831742481,Rollins,Sunshine State,15-2,7.94,9.82,0.861,0.543,31.94,0.675,0.286,0.849,23.12,12.71,9.76,5.41,15.18,0.334,16.29,0.882,0.5915999999999999,22.843999999999998,11.640666666666666,0.1966508920227247,5
2023,2,547008,0.4812349406027838,46,9,7,0,16,0.5625,0.4855610994397759,0.5391234460421741,0.5181864112304315,Saint Leo,Sunshine State,9-7,8.94,8.81,0.804,0.593,35.75,0.833,0.3,0.838,25.0,12.75,12.56,3.5,16.06,0.359,19.75,0.563,0.48171428571428565,19.791428571428572,13.130714285714285,0.23923491998196147,46
2023,2,547009,0.4983625824671155,39,6,7,0,13,0.4615384615384615,0.4983981265089863,0.5205912361706171,0.4947314876817628,Saint Michael's,NE10,6-7,8.85,11.0,0.805,0.473,34.0,0.603,0.385,0.82,21.23,15.62,12.54,-0.15,12.38,0.34,20.08,0.462,0.4983846153846153,18.330769230769228,11.412307692307694,0.25217104648708294,39
2023,2,546970,0.5863385123557462,7,5,12,0,17,0.2941176470588235,0.5875017955900309,0.5057478267934702,0.4937172662580888,Saint Rose,NE10,5-12,6.82,8.53,0.819,0.579,33.82,0.605,0.338,0.825,19.29,11.76,13.35,-0.88,12.47,0.29,20.59,0.294,0.5875294117647059,20.43176470588235,10.805294117647058,0.20819422991582215,7
2023,2,546986,0.528544669610379,23,12,5,0,17,0.7058823529411765,0.5383013112365689,0.514468664379608,0.5742384099484806,Seton Hill,G-MAC,12-5,9.35,8.88,0.883,0.588,31.59,0.724,0.309,0.781,25.35,10.0,8.53,7.47,16.0,0.3,16.59,0.706,0.5289333333333334,19.976666666666667,12.046000000000001,0.23526508925512563,23
2023,2,546990,0.37959349771234807,72,3,12,0,15,0.2,0.398338779956427,0.461595798456671,0.3645683395923813,Shorter,Peach Belt,3-12,4.87,7.73,0.73,0.339,22.67,0.755,0.284,0.847,14.93,14.93,17.87,-7.8,10.07,0.266,20.67,0.2,0.3790909090909091,17.740909090909092,14.47272727272727,0.23033195591874647,72
2023,2,546952,0.5272554767244328,24,6,6,0,12,0.5,0.5501075857693505,0.5397670169517425,0.5349955471226109,Southern N.H.,NE10,6-6,7.0,6.75,0.862,0.544,31.25,0.686,0.35,0.88,17.0,13.67,12.25,-2.25,10.0,0.242,18.33,0.5,0.5273636363636364,18.714545454545455,10.892727272727273,0.2377004504249653,24
2023,2,547007,0.5646094496985398,13,10,5,0,15,0.6666666666666666,0.6038190120852659,0.5477740321901663,0.6055196807568413,St. Anselm,NE10,10-5,6.2,8.2,0.899,0.55,35.6,0.711,0.393,0.811,19.2,9.33,9.07,3.93,13.0,0.3,16.47,0.667,0.5628333333333332,19.66916666666667,10.894166666666665,0.2497891888951339,14
2023,2,546971,0.40724479421492044,67,6,7,0,13,0.4615384615384615,0.4061622405372405,0.4677264880670433,0.4353973576699965,St. Thomas Aquinas,ECC,6-7,5.85,7.77,0.79,0.484,32.23,0.6,0.284,0.883,15.92,15.77,12.85,-2.77,10.08,0.285,23.54,0.462,0.40625,18.2525,13.344166666666666,0.26724493291111556,68
2023,2,547010,0.5820625692640237,9,13,4,0,17,0.7647058823529411,0.601845866551749,0.5477411614879925,0.6290346942361079,Tampa,Sunshine State,13-4,8.29,9.82,0.929,0.605,36.53,0.836,0.317,0.842,23.65,13.18,8.88,6.47,15.35,0.332,14.35,0.765,0.5823571428571428,23.216428571428573,11.53,0.21307933034531568,10
2023,2,546982,0.46514023595275833,53,4,11,0,15,0.2666666666666666,0.4655013287366228,0.5135548754787275,0.42780604990466,Tusculum,SAC,4-11,6.27,7.53,0.705,0.392,30.6,0.591,0.438,0.853,16.13,13.73,14.93,-5.07,9.87,0.322,23.6,0.267,0.46559999999999996,18.800666666666665,12.699999999999998,0.27956604467161844,53
2023,2,546946,0.6203764422184483,1,12,4,0,16,0.75,0.6325779244727581,0.5407167293291568,0.6389681445686682,UIndy,GLVC,12-4,7.06,10.81,0.904,0.545,35.38,0.745,0.404,0.872,21.44,9.56,9.75,4.63,14.38,0.278,12.94,0.75,0.6212142857142856,21.025714285714287,10.393571428571429,0.169850849937496,1
2023,2,546988,0.5009949749966803,37,6,10,0,16,0.375,0.51579333825298,0.51821498557404,0.48120041552,Walsh,G-MAC,6-10,5.25,7.38,0.813,0.502,30.13,0.73,0.246,0.888,16.5,14.06,11.31,-0.06,11.25,0.299,20.19,0.375,0.5011538461538461,19.669230769230772,12.47,0.23086054603586195,37
2023,2,546993,0.594650699613747,4,8,8,0,16,0.5,0.5383885776532834,0.5165035925729003,0.5233201869698668,Westminster (UT),RMAC,8-8,7.13,6.19,0.844,0.559,33.94,0.766,0.419,0.883,22.13,11.94,11.25,3.75,15.0,0.354,17.0,0.5,0.5955,19.82,10.869,0.26436083295374907,4
2023,2,546957,0.4843109711046171,43,5,10,0,15,0.3333333333333333,0.4844457992373737,0.4915011354119458,0.4484315168050066,Wheeling,G-MAC,5-10,7.67,7.53,0.785,0.287,23.53,0.784,0.127,0.84,19.53,17.4,15.4,-3.53,11.87,0.303,17.73,0.333,0.4845714285714285,20.072142857142858,12.60142857142857,0.2257057864584254,43
2023,2,546997,0.5322590200440349,21,6,7,0,13,0.4615384615384615,0.5476804102726941,0.4691342857231561,0.5065083919517515,Wilmington (DE),CACC,6-7,9.92,10.38,0.817,0.457,34.15,0.552,0.44,0.761,24.77,11.46,13.92,0.92,14.85,0.313,16.77,0.462,0.5323333333333333,19.296666666666667,11.541666666666666,0.25741514243640673,21
2023,2,546972,0.5595428853863725,15,12,3,0,15,0.8,0.587106976843819,0.5514061667283249,0.6314050301039907,Wingate,SAC,12-3,10.0,10.87,0.854,0.581,42.47,0.696,0.256,0.768,26.53,11.87,10.47,6.07,16.53,0.335,17.27,0.8,0.5613076923076922,19.955384615384613,11.466923076923077,0.21437220852289188,15
2023,2,546991,0.5006439737748386,38,3,13,0,16,0.1875,0.5056117238562092,0.4709313899007054,0.4174137094032809,Young Harris,Peach Belt,3-13,4.81,10.63,0.786,0.453,35.63,0.533,0.329,0.838,14.63,12.69,17.88,-8.06,9.81,0.266,23.69,0.188,0.5001999999999999,20.374,12.712666666666667,0.19662254872385992,38
2024,1,571437,0.4843109711046171,45,18,12,0,30,0.6,0.5034693561842883,0.5127224167515321,0.5299152822800272,Air Force,ASUN,9-6,7.13,8.73,0.882,0.478,31.4,0.775,0.185,0.822,18.67,10.6,9.67,1.87,11.53,0.293,15.8,0.6,0.48525,17.915000000000003,11.588333333333333,0.19814856589606364,46
2024,1,571438,0.4626376369612048,54,22,6,0,28,0.7857142857142857,0.4720897974574445,0.5258883897339723,0.5639455675907867,Army West Point,Patriot,11-3,8.14,7.64,0.897,0.601,35.71,0.622,0.448,0.84,22.29,11.29,10.79,3.36,14.14,0.31,15.43,0.786,0.4633076923076922,17.770769230769233,11.683076923076923,0.1386236657647574,54
2024,1,571378,0.40951828082896297,67,18,16,0,34,0.5294117647058824,0.4171113177614725,0.5102783121889481,0.4684781781044438,Bellarmine,ASUN,9-8,7.29,8.29,0.926,0.491,27.65,0.73,0.191,0.878,19.47,12.88,11.41,0.76,12.18,0.293,17.65,0.529,0.4089999999999999,16.529285714285717,12.543571428571427,0.21960874299535527,67
2024,1,571379,0.40951828082896297,67,12,14,0,26,0.4615384615384615,0.4086104066873298,0.4836036830063249,0.4405907394798615,Binghamton,America East,6-7,5.54,7.08,0.803,0.521,30.08,0.694,0.271,0.819,17.54,13.38,12.85,-0.85,12.0,0.268,15.77,0.462,0.4086923076923077,17.48153846153846,12.225384615384614,0.226877257434121,68
2024,1,571380,0.5262057227056925,21,20,14,0,34,0.5882352941176471,0.5452657712287107,0.5182639299118236,0.549257691621723,Boston U.,Patriot,10-7,8.71,10.53,0.809,0.481,34.65,0.58,0.412,0.776,21.88,13.59,11.41,1.76,13.18,0.306,18.18,0.588,0.5259285714285714,18.407142857142862,11.662857142857144,0.1901354645981627,22
2024,1,571381,0.5895350278460437,9,6,22,0,28,0.2142857142857142,0.5895211930926216,0.530673799362924,0.4810004749584703,Brown,Ivy League,3-11,4.0,8.07,0.864,0.481,31.0,0.741,0.31,0.832,13.29,12.64,12.14,-2.86,9.29,0.23,16.64,0.214,0.589642857142857,19.83214285714286,11.392857142857142,0.13194728771253267,9
2024,1,571382,0.4596968339555525,56,18,10,0,28,0.6428571428571429,0.459752875509178,0.483845805547719,0.5115521748558044,Bryant,America East,9-5,6.93,7.93,0.889,0.594,37.57,0.768,0.286,0.884,20.14,11.5,10.21,3.0,13.21,0.297,16.5,0.643,0.4597857142857143,17.858571428571427,12.144285714285715,0.16477308144034614,56
2024,1,571383,0.5039431521836563,33,8,20,0,28,0.2857142857142857,0.5034274360631827,0.5041895629509562,0.4491896801979018,Bucknell,Patriot,4-10,5.5,10.21,0.791,0.45,32.0,0.64,0.282,0.828,15.93,9.79,13.0,-2.57,10.43,0.278,18.29,0.286,0.5034615384615384,18.355384615384615,11.843846153846151,0.16094318891823786,33
2024,1,571384,0.436561771544163,64,10,20,0,30,0.3333333333333333,0.436980296392061,0.4669072542771503,0.4185502950986514,Canisius,MAAC,5-10,5.0,6.07,0.848,0.507,31.4,0.545,0.22,0.878,14.6,12.2,12.53,-2.93,9.6,0.256,17.2,0.333,0.43693333333333334,16.95,11.963999999999999,0.21321865667796416,64
2024,1,571385,0.47604882346125055,49,18,16,0,34,0.5294117647058824,0.4953091407503171,0.4915684653284595,0.5028996278837441,Cleveland St.,ASUN,9-8,5.0,6.59,0.854,0.47,28.71,0.605,0.362,0.844,14.82,12.06,12.59,-2.76,9.82,0.281,18.41,0.529,0.4764615384615384,18.33230769230769,11.693076923076923,0.2240743748039632,49
2024,1,571386,0.5290259313522562,19,16,14,0,30,0.5333333333333333,0.5329289066053772,0.5275883689646773,0.5316948788771912,Colgate,Patriot,8-7,7.73,11.4,0.802,0.39,33.87,0.646,0.525,0.725,20.67,13.13,12.07,0.87,12.93,0.31,21.6,0.533,0.5292142857142856,18.75357142857143,11.654285714285715,0.17296580114966928,20
2024,1,571387,0.5709255058419359,13,18,10,0,28,0.6428571428571429,0.5740892510850494,0.5684403339435908,0.5898689947427082,Cornell,Ivy League,9-5,9.5,8.29,0.863,0.47,33.71,0.643,0.408,0.83,24.57,14.14,13.0,2.07,15.07,0.34,14.43,0.643,0.5721538461538461,19.043846153846154,11.24,0.21156590031835185,13
2024,1,571388,0.5053974483054562,32,6,20,0,26,0.2307692307692307,0.505505900585086,0.5248787767181621,0.4416649521643913,Dartmouth,Ivy League,3-10,6.23,8.38,0.831,0.525,35.15,0.605,0.393,0.873,16.31,13.15,13.77,-3.69,10.08,0.283,19.08,0.231,0.5055384615384615,18.64153846153846,11.86076923076923,0.1968953706470737,32
2024,1,571389,0.4456211152470233,61,18,10,0,28,0.6428571428571429,0.47496537076369,0.5032204890801382,0.5240020933661653,Delaware,CAA,9-5,7.21,7.93,0.854,0.499,31.43,0.683,0.528,0.919,19.86,13.71,9.43,3.21,12.64,0.279,13.71,0.643,0.44608333333333333,17.666666666666664,12.249166666666667,0.19723440298848022,61
2024,1,571390,0.5993369812624321,7,26,8,0,34,0.7647058823529411,0.5974134555137844,0.5741244050646913,0.6334142996113004,Denver,Big East,13-4,6.94,8.76,0.875,0.571,29.82,0.848,0.465,0.878,18.76,9.41,9.41,2.41,11.82,0.304,15.82,0.765,0.5998666666666667,20.133999999999997,11.104666666666668,0.17554785355819333,7
2024,1,571391,0.48731575717712705,43,6,20,0,26,0.2307692307692307,0.4871233341821576,0.5021607878621255,0.4267941717489178,Detroit Mercy,ASUN,3-10,4.08,6.54,0.82,0.353,24.69,0.582,0.268,0.878,13.85,14.38,14.92,-5.15,9.77,0.281,16.54,0.231,0.4870909090909091,17.867272727272727,11.392727272727273,0.14527056546349174,43
2024,1,571392,0.5105527053634132,28,12,18,0,30,0.4,0.5274054322583734,0.4818208219467108,0.4841579216158644,Drexel,CAA,6-9,5.67,6.67,0.875,0.497,29.13,0.761,0.238,0.931,15.4,13.27,11.8,-2.07,9.73,0.257,17.4,0.4,0.5106428571428572,18.576428571428572,11.525714285714287,0.2007680278839441,28
2024,1,571393,0.6394199728883843,1,26,12,0,38,0.6842105263157895,0.6578001375988994,0.5601145564574541,0.6399813394927607,Duke,ACC,13-6,7.84,8.47,0.892,0.512,31.58,0.685,0.439,0.892,22.74,11.63,10.42,4.47,14.89,0.353,14.84,0.684,0.6407058823529411,20.764117647058825,10.702352941176471,0.11768490567707249,1
2024,1,571394,0.42073141271095843,65,16,14,0,30,0.5333333333333333,0.4338265220618162,0.4828207814288337,0.4709517897214498,Fairfield,CAA,8-7,6.8,10.27,0.924,0.456,30.73,0.681,0.421,0.851,18.07,10.07,11.6,-0.33,11.27,0.278,15.53,0.533,0.419,16.720714285714283,12.055714285714286,0.2455163654713993,65
2024,1,571395,0.5262057227056925,21,26,8,0,34,0.7647058823529411,0.5489408659391358,0.5599913971074785,0.6056447528346728,Georgetown,Big East,13-4,8.18,7.47,0.875,0.525,32.24,0.629,0.361,0.88,20.88,10.41,9.65,3.06,12.71,0.319,14.41,0.765,0.5260714285714284,18.252857142857142,11.138571428571428,0.20973808983236833,21
2024,1,571396,0.47767479194115575,48,0,26,0,26,0.0,0.4764214339581987,0.4612243203973679,0.3535167970784413,Hampton,CAA,0-13,2.23,7.77,0.771,0.323,27.62,0.586,0.163,0.933,6.92,14.54,20.77,-16.08,4.69,0.161,24.0,0.0,0.47658333333333336,18.62333333333333,11.274166666666666,0.1345804953261141,48
2024,1,571398,0.5133011137511152,26,16,10,0,26,0.6153846153846154,0.512221959789833,0.5426124279168781,0.5456102407202899,Harvard,Ivy League,8-5,7.69,9.54,0.885,0.431,33.54,0.622,0.571,0.802,21.62,11.92,11.85,2.08,13.92,0.334,14.92,0.615,0.5123076923076922,19.063076923076924,12.226923076923075,0.17214411878753247,27
2024,1,571446,0.48731575717712705,43,18,14,0,32,0.5625,0.4959463389494349,0.5141545248050196,0.5171368006759723,High Point,Atlantic 10,9-7,8.25,9.69,0.844,0.574,36.0,0.641,0.388,0.818,21.63,11.56,11.06,2.31,13.38,0.294,16.44,0.563,0.4867857142857143,18.20357142857143,12.008571428571429,0.23458997012155627,44
2024,1,571399,0.5083978221798221,29,8,18,0,26,0.3076923076923077,0.5085599517584812,0.517230436949002,0.460510662039568,Hobart,Atlantic 10,4-9,6.15,6.69,0.858,0.575,30.46,0.714,0.326,0.87,16.85,12.15,13.77,-3.08,10.69,0.248,17.62,0.308,0.5085833333333333,19.409166666666668,11.685,0.17706517553965515,29
2024,1,571400,0.4456211152470233,61,12,18,0,30,0.4,0.4449150685915392,0.4957315477887002,0.4463904212429447,Hofstra,CAA,6-9,7.53,6.47,0.893,0.578,32.33,0.471,0.233,0.838,19.73,10.4,12.4,-0.2,12.2,0.278,15.93,0.4,0.44499999999999995,17.063333333333333,12.039333333333335,0.2107975331923977,62
2024,1,571401,0.47444013523176204,51,4,22,0,26,0.1538461538461538,0.4742996450717038,0.5025790475439339,0.4012561228833738,Holy Cross,Patriot,2-11,4.23,8.46,0.832,0.423,29.92,0.5,0.375,0.864,12.54,10.62,14.0,-5.69,8.31,0.245,18.54,0.154,0.47441666666666665,17.831666666666667,11.988333333333332,0.20727415755199416,51
2024,1,571402,0.4843109711046171,45,26,10,0,36,0.7222222222222222,0.4968889187760124,0.5071862977345571,0.555796589377201,Jacksonville,ASUN,13-5,10.06,8.56,0.881,0.564,34.33,0.696,0.508,0.869,24.39,12.83,10.0,4.33,14.33,0.325,16.0,0.722,0.48546153846153844,18.048461538461535,12.106153846153843,0.15186209097255382,45
2024,1,571403,0.6114033428886511,4,22,10,0,32,0.6875,0.6139093137254902,0.5756218455990649,0.6227351182625114,Johns Hopkins,Big Ten,11-5,6.81,8.25,0.88,0.478,29.31,0.582,0.452,0.863,18.38,12.63,9.63,1.94,11.56,0.309,14.81,0.688,0.6121428571428572,19.26785714285714,10.504999999999999,0.11272207106916751,4
2024,1,571374,0.382692861726966,72,20,8,0,28,0.7142857142857143,0.389041375919204,0.4663216188165331,0.4896725212351638,LIU,MAAC,10-4,7.36,10.14,0.845,0.497,31.21,0.617,0.475,0.848,18.79,9.64,10.29,1.14,11.43,0.285,16.57,0.714,0.38233333333333336,15.836666666666666,12.083333333333334,0.22035930255431063,72
2024,1,571404,0.4560060709633308,57,12,14,0,26,0.4615384615384615,0.4557200764921353,0.5009790308688856,0.4684894113479044,Lafayette,Patriot,6-7,6.23,7.46,0.844,0.517,30.0,0.528,0.343,0.813,18.31,11.92,11.69,0.38,12.08,0.303,17.38,0.462,0.45583333333333337,16.899166666666666,12.450000000000001,0.20964805163787134,57
2024,1,571405,0.5133011137511152,26,20,14,0,34,0.5882352941176471,0.5195731460004817,0.5222147992179975,0.537399096334152,Lehigh,Patriot,10-7,4.0,7.94,0.826,0.543,31.59,0.649,0.366,0.865,14.71,11.47,11.0,-0.29,10.71,0.306,18.47,0.588,0.5123333333333333,18.447333333333333,11.670666666666666,0.1690990505262785,26
2024,1,571407,0.5709255058419359,13,14,16,0,30,0.4666666666666667,0.5713198815288598,0.5319863226431484,0.5353231880918837,Loyola Maryland,Patriot,7-8,6.53,8.27,0.843,0.398,29.27,0.667,0.351,0.879,17.8,13.33,11.53,-0.27,11.27,0.294,14.0,0.467,0.5720714285714285,18.78,11.072142857142856,0.17481355957775388,14
2024,1,571408,0.5083978221798221,29,16,18,0,34,0.4705882352941176,0.5408146591970121,0.4503729817986656,0.5006476338717019,Manhattan,MAAC,8-9,5.18,6.65,0.877,0.44,25.94,0.588,0.378,0.924,14.88,12.76,10.65,-0.94,9.71,0.272,14.12,0.471,0.5082142857142857,18.31357142857143,11.399285714285714,0.20845560629524545,30
2024,1,571409,0.4535502512738834,58,16,14,0,30,0.5333333333333333,0.4566137566137566,0.4522405284463718,0.4747003437518046,Marist,MAAC,8-7,6.0,7.47,0.868,0.491,32.67,0.736,0.34,0.867,17.8,12.67,11.4,0.4,11.8,0.269,14.27,0.533,0.4535714285714286,17.720714285714283,11.532142857142857,0.20721097402189403,58
2024,1,571410,0.5522102123590636,16,8,20,0,28,0.2857142857142857,0.553196426499594,0.5347336890032055,0.4817102069291698,Marquette,Big East,4-10,5.57,7.07,0.885,0.576,26.86,0.679,0.39,0.91,15.57,11.0,11.43,-1.43,10.0,0.262,16.64,0.286,0.5533076923076922,18.707692307692305,11.397692307692308,0.23203958038210923,17
2024,1,571412,0.5999506261013666,6,22,12,0,34,0.6470588235294118,0.6351912436801347,0.5902014992313722,0.6269107025302634,Maryland,Big Ten,11-6,6.82,6.76,0.878,0.616,30.94,0.5,0.378,0.93,17.76,10.59,10.41,0.53,10.94,0.292,16.06,0.647,0.6013076923076923,19.787692307692307,10.557692307692305,0.16938321804775414,6
2024,1,571413,0.44917503195337216,60,12,16,0,28,0.4285714285714285,0.4691010378510379,0.5023039834119069,0.4672693719213527,Massachusetts,Atlantic 10,6-8,5.93,7.64,0.859,0.479,30.86,0.789,0.194,0.877,17.79,13.21,10.79,1.07,11.86,0.316,14.36,0.429,0.4475384615384615,17.357692307692307,12.114615384615385,0.22952882017285067,60
2024,1,571414,0.5006439737748386,38,8,20,0,28,0.2857142857142857,0.4999313594901829,0.4920048825784976,0.4443954718182873,Mercer,ASUN,4-10,5.21,7.29,0.885,0.522,32.57,0.727,0.346,0.872,14.57,14.43,13.14,-3.79,9.36,0.221,18.93,0.286,0.4999090909090908,18.295454545454547,12.356363636363636,0.2214450289043452,38
2024,1,571447,0.5018850486912354,35,12,18,0,30,0.4,0.5052869352869352,0.4606824571395322,0.4678140819283507,Merrimack,America East,6-9,5.73,8.47,0.818,0.362,27.27,0.479,0.46,0.889,16.13,13.27,14.33,-3.93,10.4,0.261,17.0,0.4,0.5017857142857143,18.514285714285712,11.699285714285711,0.1827555660951959,37
2024,1,571415,0.5850739331288695,11,20,14,0,34,0.5882352941176471,0.5868712794318331,0.5642248714925261,0.5815506811184599,Michigan,Big Ten,10-7,7.65,8.88,0.876,0.588,30.94,0.59,0.455,0.83,20.53,10.76,11.24,1.65,12.88,0.3,15.18,0.588,0.5859285714285715,19.074285714285715,10.709285714285713,0.18613108448683388,11
2024,1,571416,0.439010545283447,63,10,16,0,26,0.3846153846153846,0.4381275587157941,0.4739908399030795,0.433715335487513,Monmouth,CAA,5-8,5.0,7.08,0.859,0.474,28.92,0.675,0.231,0.929,14.54,12.69,10.54,-1.0,9.54,0.267,16.92,0.385,0.43823076923076926,17.07384615384615,11.95615384615385,0.25162339191924654,63
2024,1,571417,0.5073168293282724,31,2,28,0,30,0.0666666666666666,0.5074272187507481,0.4408124558271375,0.3805833899988251,Mount St. Mary's,MAAC,1-14,4.87,8.2,0.88,0.439,32.27,0.575,0.333,0.912,12.73,12.0,13.33,-5.47,7.87,0.229,17.47,0.067,0.5075333333333333,17.887333333333334,11.164666666666665,0.17007208929026407,31
2024,1,571419,0.36725862176145546,73,16,12,0,28,0.5714285714285714,0.3639862651174868,0.4855378386709291,0.4462347350836185,NJIT,America East,8-6,7.57,8.43,0.83,0.589,31.0,0.792,0.378,0.873,19.36,13.29,10.71,1.07,11.79,0.303,19.93,0.571,0.3642307692307692,16.02230769230769,12.44923076923077,0.19525492364368327,73
