academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage
2018,1,Stony Brook,423558,America East,3-5,5.75,6.13,0.847,,21.38,0.433,0.344,,14.75,8.88,12.0,72.0,9.0,0.295,12.5,
2018,1,Syracuse,423559,ACC,4-3,6.43,6.57,0.847,0.479,28.71,0.542,0.429,,17.71,9.71,12.29,79.0,11.29,0.331,12.29,
2018,1,Towson,423560,CAA,3-5,3.38,4.63,0.873,0.582,26.75,0.462,0.296,,12.38,11.25,10.5,72.0,9.0,0.277,14.88,
2018,1,UAlbany,423500,America East,8-0,9.38,5.25,0.924,0.81,36.38,0.636,0.324,,25.25,11.13,7.13,127.0,15.88,0.333,12.5,
2018,1,UMBC,423535,America East,2-6,,6.38,0.836,0.4,,0.769,0.188,,,,8.75,52.0,6.5,,13.38,
2018,1,UMass Lowell,423530,America East,4-5,6.44,7.44,0.866,0.405,33.67,0.857,0.529,,16.67,14.11,11.22,92.0,10.22,0.27,13.33,
2018,1,VMI,423566,Southland,1-6,,8.71,0.878,0.542,30.14,0.56,0.227,,11.71,11.86,12.29,60.0,8.57,0.249,16.57,
2018,1,Vermont,423564,America East,8-1,6.0,7.33,0.853,0.46,29.22,0.694,0.263,,17.44,11.33,8.11,103.0,11.44,0.355,16.67,
2018,1,Villanova,423565,Big East,7-2,5.89,5.89,0.913,0.5,26.67,0.652,0.409,,17.0,10.0,10.11,100.0,11.11,0.27,11.11,
2018,1,Virginia,423567,ACC,7-3,7.6,7.9,0.855,0.599,38.6,0.667,0.344,,20.4,11.5,10.8,128.0,12.8,0.318,14.7,
2018,1,Wagner,423568,NEC,4-5,4.22,9.67,0.824,0.416,26.89,0.793,0.441,,11.89,13.44,8.56,69.0,7.67,0.265,16.22,
2018,1,Yale,423569,Ivy League,6-1,7.29,6.29,0.888,0.565,28.71,0.611,0.444,,19.43,8.29,8.71,85.0,12.14,0.327,13.0,
2018,2,Adams St.,423598,RMAC,2-2,3.75,9.0,0.824,0.407,30.0,0.727,0.25,,11.75,14.25,9.75,,8.0,0.227,,
2018,2,Adelphi,423571,NE10,3-1,10.5,8.5,0.878,0.712,42.75,0.818,0.5,,27.0,,6.5,,16.5,0.373,18.0,
2018,2,Alderson Broaddus,423599,G-MAC,0-3,3.67,7.0,,0.494,26.33,,0.455,,10.33,15.33,,,6.67,0.328,,
2018,2,American Int'l,423573,NE10,1-5,3.67,7.17,,0.397,23.5,0.933,0.233,,10.33,15.33,,,6.67,0.247,19.33,
2018,2,Assumption,423574,NE10,3-0,6.33,6.67,0.913,0.488,,1.0,0.333,,15.67,,3.0,,9.33,0.389,9.67,
2018,2,Belmont Abbey,423612,Conference Carolinas,5-3,6.0,6.5,0.881,0.505,30.0,0.765,0.423,,17.38,9.75,8.13,,11.38,0.289,13.88,
2018,2,Bentley,423575,NE10,1-2,5.33,,0.902,0.36,,0.727,0.5,,14.67,9.0,12.0,,9.33,0.259,12.0,
2018,2,CSU Pueblo,423613,RMAC,3-2,7.8,12.4,0.763,0.455,31.2,0.818,0.412,,21.8,12.6,11.6,,14.0,0.422,,
2018,2,Catawba,423600,SAC,4-3,6.29,8.57,0.826,0.597,36.43,0.658,0.324,,19.86,12.29,11.86,,13.57,0.328,17.57,
2018,2,Chestnut Hill,423626,CACC,1-3,,6.75,,0.53,25.75,,0.364,,,13.25,12.0,,,0.275,,
2018,2,Chowan,423615,Conference Carolinas,3-5,5.88,10.25,0.834,0.405,35.75,0.737,0.342,,16.13,15.13,12.75,,10.25,0.315,18.25,
2018,2,Coker,423601,SAC,3-4,5.14,9.43,0.802,,24.71,,0.3,,13.29,9.86,10.14,,8.14,0.281,16.71,
2018,2,Colorado Mesa,423619,RMAC,7-2,6.22,7.67,0.821,0.507,35.89,0.784,0.41,,19.0,12.44,8.78,,12.78,0.32,18.78,
2018,2,Davis & Elkins,423576,G-MAC,0-4,4.0,9.25,,,25.25,0.611,0.208,,,11.75,,,,0.234,,
2018,2,Dist. Columbia,423577,ECC,6-1,8.71,10.29,0.768,0.721,32.14,0.625,0.405,,24.0,13.14,8.29,,15.29,0.379,,
2018,2,Dominican (NY),423616,CACC,0-5,3.6,7.4,,,26.0,0.611,0.229,,,13.0,,,,,16.8,
2018,2,Embry-Riddle (FL),440581,Sunshine State,1-6,,6.71,0.754,0.534,30.14,,0.348,,,10.14,11.71,,,,,
2018,2,Felician,440361,CACC,0-5,,,0.761,,,0.727,,,,16.4,,,,,,
2018,2,Fla. Southern,423579,Sunshine State,4-3,6.86,7.86,0.858,0.574,34.29,0.722,0.385,,17.86,12.86,9.86,,11.0,0.264,15.43,
2018,2,Florida Tech,423578,Sunshine State,2-4,4.33,7.5,0.911,0.545,32.5,0.758,0.261,,15.83,11.17,10.0,,11.5,0.275,15.83,
2018,2,Franklin Pierce,423580,NE10,3-0,5.0,,0.872,0.633,27.67,0.737,0.4,,17.0,9.67,5.67,,12.0,0.265,13.33,
2018,2,Georgian Court,423617,CACC,4-3,6.43,6.86,0.891,0.473,32.71,0.621,0.4,,17.29,13.57,10.29,,10.86,0.308,18.0,
2018,2,LIU Post,423583,ECC,2-2,4.75,10.5,0.847,0.517,31.75,0.625,,,13.25,12.75,10.25,,8.5,0.239,16.5,
2018,2,Lake Erie,423614,G-MAC,3-1,8.75,11.5,0.892,0.543,39.5,0.824,0.529,,28.5,,8.5,,19.75,0.376,16.75,
2018,2,Le Moyne,423582,NE10,5-0,8.4,9.8,0.867,0.562,32.4,0.643,0.3,,24.0,11.0,5.0,,15.6,0.318,13.0,
2018,2,Lees-McRae,423623,Conference Carolinas,1-2,,,,,27.67,0.714,0.4,,11.67,10.33,,,8.33,0.373,15.67,
2018,2,Lenoir-Rhyne,423602,SAC,8-1,8.11,8.78,0.85,0.514,29.0,0.727,0.389,,21.78,13.22,9.89,,13.67,0.335,14.67,
2018,2,Limestone,423603,Conference Carolinas,5-3,7.13,7.25,0.82,0.573,37.88,0.781,0.429,,21.75,12.25,9.25,,14.63,0.348,15.25,
2018,2,Lincoln Memorial,423604,SAC,8-1,10.89,13.33,0.849,0.534,42.44,0.758,0.366,,27.56,10.44,8.11,,16.67,0.354,17.67,
2018,2,Lindenwood,423630,DII Independent,3-2,4.8,10.6,0.844,0.4,29.8,0.609,0.333,,18.2,,11.0,,13.4,0.312,12.8,
2018,2,Lynn,423625,Sunshine State,7-1,5.88,7.0,0.823,0.743,42.13,,0.514,,18.25,,8.38,,12.38,0.282,14.63,
2018,2,Mars Hill,423605,SAC,1-7,4.63,,0.788,,,0.686,0.5,,12.38,17.63,,,7.75,0.304,13.75,
2018,2,Maryville (MO),423584,GLVC,3-8,,10.0,0.781,0.455,26.73,0.63,,,,9.36,9.45,,,,19.64,
2018,2,Mercy,423585,ECC,5-1,8.17,9.67,0.877,0.672,33.0,0.792,0.357,,20.17,11.67,6.83,,12.0,0.31,14.33,
2018,2,Mercyhurst,423586,G-MAC,5-1,5.5,8.5,0.918,0.529,28.67,0.842,0.235,,15.83,,6.67,,10.33,0.291,14.33,
2018,2,Merrimack,423587,NE10,4-0,9.0,8.0,0.899,0.657,31.25,0.857,0.421,,23.75,,8.5,,14.75,0.33,13.0,
2018,2,Molloy,423588,ECC,2-3,5.8,11.2,0.827,0.377,29.8,0.636,0.304,,16.2,12.4,9.2,,10.4,0.287,18.6,
2018,2,Montevallo,440381,GLVC,5-3,6.25,7.0,0.75,0.458,30.13,0.8,0.31,,16.13,14.38,8.63,,9.88,0.353,,
2018,2,Mount Olive,423606,Conference Carolinas,8-2,5.7,11.6,0.889,0.532,31.8,0.824,0.353,,16.8,11.3,5.4,,11.1,0.299,14.5,
2018,2,New York Tech,423590,ECC,4-4,6.63,6.88,0.846,0.603,29.5,,0.333,,18.25,8.88,12.13,,11.63,0.27,14.13,
2018,2,Newberry,440561,SAC,4-4,5.5,7.5,0.834,0.479,33.38,,0.289,,15.5,11.13,10.38,,10.0,0.284,17.38,
2018,2,North Greenville,423618,Conference Carolinas,4-4,4.75,6.63,0.828,0.543,,0.607,0.485,,15.5,9.75,9.63,,10.75,0.293,14.25,
2018,2,Notre Dame de Namur,423627,DII Independent,1-6,3.43,9.71,,0.519,27.14,0.7,0.25,,,9.43,,,,,,
2018,2,Ohio Valley,423624,G-MAC,1-4,4.6,,0.875,0.359,,0.688,,,12.2,,10.6,,7.6,0.279,13.8,
2018,2,Pace,423591,NE10,3-1,7.75,15.5,0.896,0.49,37.25,0.867,0.429,,21.25,11.75,8.25,,13.5,0.289,15.0,
2018,2,Palm Beach Atl.,439401,Sunshine State,4-6,3.8,8.4,0.806,0.46,37.2,0.606,0.324,,13.2,11.5,10.9,,9.4,0.246,18.7,
2018,2,Post,423607,CACC,0-6,,,,,,,,,,13.17,13.0,,,,17.17,
2018,2,Queens (NC),423620,SAC,2-4,3.67,,0.885,0.534,23.67,0.579,0.3,,11.5,10.33,10.5,,7.83,0.228,16.0,
2018,2,Roberts Wesleyan,423632,ECC,4-4,6.38,6.75,0.812,0.548,29.38,0.861,0.359,,17.75,11.38,10.63,,11.38,0.389,18.38,
2018,2,Rockhurst,423608,RMAC,8-1,7.44,8.56,0.818,0.757,38.0,0.737,0.5,,24.89,,7.11,,17.44,0.341,18.56,
2018,2,Rollins,423593,Sunshine State,2-3,4.2,8.6,0.835,0.561,30.8,,,,12.0,10.2,10.2,,7.8,,16.6,
2018,2,Saint Anselm,423594,NE10,1-1,6.5,10.5,0.85,0.549,33.5,0.667,1.0,,20.0,11.0,8.5,,13.5,0.276,17.0,
2018,2,Saint Leo,423595,Sunshine State,6-1,10.0,7.86,0.92,0.487,32.43,0.667,0.433,,25.71,14.29,9.57,,15.71,0.4,15.0,
2018,2,Saint Michael's,423596,NE10,2-2,4.25,7.5,0.829,0.493,29.5,0.875,0.214,,10.5,10.75,9.0,,,,17.5,
2018,2,Saint Rose,423609,NE10,1-4,,,0.798,0.529,25.4,0.806,0.417,,11.2,14.6,9.6,,7.8,0.295,15.6,
2018,2,Seton Hill,423628,G-MAC,6-1,10.0,9.0,0.956,0.599,31.14,0.743,0.467,,25.43,10.14,8.29,,15.43,0.334,12.86,
2018,2,Shorter,423633,GLVC,1-8,4.11,9.56,0.863,,,0.581,,,11.78,18.78,,,7.67,0.259,17.56,
2018,2,Southern N.H.,423589,NE10,2-2,7.0,9.0,0.958,0.632,37.0,0.63,0.438,,19.25,10.75,11.75,,12.25,0.271,18.25,
2018,2,St. Thomas Aquinas,423610,ECC,1-3,,6.5,0.77,,23.0,0.677,,,11.5,15.0,12.75,,8.75,0.285,15.0,
2018,2,Tampa,423597,Sunshine State,7-1,6.75,5.63,0.895,0.726,34.88,0.619,0.242,,20.63,9.88,8.88,,13.88,0.354,13.5,
2018,2,Tusculum,423622,SAC,3-4,7.0,6.0,0.864,0.408,29.86,0.69,0.556,,18.57,12.0,11.14,,11.57,0.289,13.29,
2018,2,UAH,423572,GLVC,6-2,6.63,5.88,0.858,0.605,33.88,0.706,0.325,,19.0,10.0,7.75,,12.38,0.301,15.88,
2018,2,UIndy,423581,GLVC,3-3,4.67,10.67,0.838,0.604,31.17,0.667,0.208,,14.83,,9.33,,10.17,,12.33,
2018,2,Walsh,423631,G-MAC,1-6,,7.0,,0.453,,,,,,9.43,,,,0.274,19.43,
2018,2,Wheeling,423621,DII Independent,2-4,,5.83,0.861,,,0.68,0.235,,,14.5,9.5,,7.33,0.295,15.0,
2018,2,Wilmington (DE),440201,CACC,1-3,3.75,10.75,,0.455,29.75,0.619,0.304,,11.25,16.0,11.0,,7.5,,19.0,
2018,2,Wingate,423611,SAC,3-4,6.29,5.86,0.798,0.439,27.43,0.811,,,15.71,9.14,9.29,,9.43,0.276,13.71,
2018,2,Young Harris,423634,GLVC,8-3,7.73,,0.823,0.669,28.0,0.81,0.268,,20.64,10.55,8.09,,12.91,0.357,16.09,
2019,1,Air Force,473285,SoCon,5-2,7.57,8.86,0.839,0.558,33.43,0.735,0.333,,19.57,8.29,7.86,84.0,12.0,0.305,18.86,
2019,1,Army West Point,473286,Patriot,6-2,6.13,8.63,0.851,0.347,32.38,0.905,0.214,,16.38,13.63,7.75,82.0,10.25,0.267,17.13,
2019,1,Bellarmine,473225,SoCon,0-7,4.86,7.86,0.816,0.39,26.0,0.692,0.412,,13.57,15.14,12.86,61.0,8.71,0.251,19.71,
2019,1,Binghamton,473226,America East,0-6,4.67,11.17,0.754,0.389,27.0,0.72,0.2,,12.67,14.0,13.5,48.0,8.0,0.23,20.0,
2019,1,Boston U.,473227,Patriot,6-3,8.22,11.89,0.794,0.554,35.44,0.758,0.536,,20.0,12.0,9.56,106.0,11.78,0.264,19.11,
2019,1,Brown,473228,Ivy League,3-3,7.67,6.83,0.762,0.526,37.33,0.643,0.433,,21.67,11.33,12.0,84.0,14.0,0.312,21.0,
2019,1,Bryant,473229,NEC,2-6,3.5,6.63,0.764,0.591,31.5,0.727,0.259,,11.75,13.13,9.5,66.0,8.25,0.252,20.13,
2019,1,Bucknell,473230,Patriot,2-6,5.25,9.88,0.845,0.472,31.63,0.722,0.31,,14.38,11.5,11.5,73.0,9.13,0.261,17.25,
2019,1,Canisius,473231,MAAC,4-3,5.57,6.43,0.778,0.476,27.43,0.5,0.345,,16.71,13.86,11.71,78.0,11.14,0.326,20.43,
2019,1,Cleveland St.,473232,DI Independent,4-5,6.11,8.0,0.854,0.631,30.67,0.731,0.371,,15.89,9.89,10.44,88.0,9.78,0.277,20.33,
2019,1,Colgate,473233,Patriot,3-4,4.71,6.86,0.797,0.464,25.14,0.667,0.304,,13.71,10.71,9.57,63.0,9.0,0.245,16.86,
2019,1,Cornell,473234,Ivy League,5-2,9.71,11.57,0.852,0.358,33.57,0.718,0.474,,25.43,11.57,12.86,110.0,15.71,0.42,16.57,
2019,1,Dartmouth,473235,Ivy League,2-4,4.83,10.0,0.774,0.405,31.83,0.591,0.154,,13.33,11.5,10.0,51.0,8.5,0.248,21.33,
2019,1,Delaware,473236,CAA,6-2,5.25,9.13,0.876,0.444,28.75,0.731,0.32,,15.75,14.5,8.25,84.0,10.5,0.243,16.25,
2019,1,Denver,473237,Big East,4-2,7.5,10.5,0.766,0.543,33.0,0.739,0.231,,19.17,8.5,8.0,70.0,11.67,0.29,15.83,
2019,1,Detroit Mercy,473238,MAAC,4-3,6.14,7.86,0.839,0.609,32.14,0.571,0.419,,17.43,11.29,13.14,79.0,11.29,0.279,20.29,
2019,1,Drexel,473239,CAA,3-4,6.14,9.43,0.818,0.534,36.71,0.708,0.462,,19.0,8.14,13.29,90.0,12.86,0.324,19.29,
2019,1,Duke,473240,ACC,8-1,7.56,7.89,0.811,0.585,34.56,0.63,0.273,,20.89,8.56,9.0,120.0,13.33,0.33,16.22,
2019,1,Fairfield,473241,CAA,5-3,8.38,7.13,0.752,0.564,33.88,0.429,0.292,,20.0,10.75,12.38,93.0,11.63,0.266,16.5,
2019,1,Furman,473242,SoCon,2-6,6.38,10.13,0.807,0.422,32.0,0.515,0.3,,17.5,12.75,13.0,89.0,11.13,0.307,17.63,
2019,1,Georgetown,473243,Big East,7-1,8.88,9.5,0.883,0.446,30.63,0.708,0.379,,22.88,11.25,9.25,112.0,14.0,0.336,14.0,
2019,1,Hampton,473244,DI Independent,4-2,6.83,12.5,0.719,0.606,31.67,0.545,0.308,,17.5,11.17,12.0,64.0,10.67,0.268,22.33,
2019,1,Hartford,473245,America East,1-7,6.5,7.38,0.855,0.43,30.75,0.6,0.467,,18.0,11.38,14.88,92.0,11.5,0.315,13.88,
2019,1,Harvard,473246,Ivy League,3-4,7.0,9.14,0.792,0.409,34.57,0.6,0.441,,18.57,16.57,11.86,81.0,11.57,0.306,21.71,
2019,1,High Point,473294,SoCon,7-1,6.88,10.38,0.859,0.595,41.38,0.733,0.231,,21.88,13.25,10.38,120.0,15.0,0.336,22.25,
2019,1,Hobart,473247,NEC,6-1,10.57,7.57,0.856,0.657,37.71,0.68,0.423,,27.29,10.57,10.57,117.0,16.71,0.315,15.86,
2019,1,Hofstra,473248,CAA,3-5,3.5,6.0,0.86,0.543,29.88,0.71,0.385,,12.25,10.75,10.0,70.0,8.75,0.24,16.38,
2019,1,Holy Cross,473249,Patriot,3-5,5.38,11.25,0.778,0.611,34.75,0.625,0.2,,14.63,11.0,10.5,74.0,9.25,0.214,20.13,
2019,1,Jacksonville,473250,SoCon,2-6,6.13,12.13,0.85,0.366,27.5,0.561,0.333,,17.63,10.13,13.5,92.0,11.5,0.317,16.75,
2019,1,Johns Hopkins,473251,Big Ten,4-3,6.86,7.29,0.845,0.538,29.86,0.739,0.37,,18.0,12.43,12.14,78.0,11.14,0.27,16.14,
2019,1,Lafayette,473252,Patriot,4-5,4.78,8.56,0.793,0.324,29.89,0.679,0.205,,14.67,9.67,11.11,89.0,9.89,0.284,14.89,
2019,1,Lehigh,473253,Patriot,5-3,5.38,10.13,0.886,0.685,41.5,0.793,0.276,,15.88,10.75,8.75,84.0,10.5,0.275,17.5,
2019,1,Loyola Maryland,473255,Patriot,5-2,8.0,6.86,0.801,0.469,32.86,0.778,0.435,,22.57,14.43,10.29,102.0,14.57,0.388,16.86,
2019,1,Manhattan,473256,MAAC,4-4,6.63,5.13,0.89,0.508,30.0,0.824,0.273,,15.75,12.75,10.5,73.0,9.13,0.263,17.25,
2019,1,Marist,473257,MAAC,3-3,4.5,5.67,0.728,0.664,31.0,0.706,0.107,,12.67,12.67,10.67,49.0,8.17,0.263,20.83,
2019,1,Marquette,473258,Big East,4-3,7.14,8.14,0.803,0.49,30.14,0.731,0.304,,19.71,9.43,12.0,88.0,12.57,0.312,14.57,
2019,1,Maryland,473260,Big Ten,7-1,8.0,4.63,0.863,0.592,30.88,0.636,0.3,,20.88,11.25,9.0,103.0,12.88,0.338,14.88,
2019,1,Massachusetts,473261,CAA,5-3,8.38,10.88,0.88,0.652,35.13,0.581,0.438,,21.38,12.5,8.13,104.0,13.0,0.28,15.63,
2019,1,Mercer,473262,SoCon,0-7,5.14,7.14,0.837,0.467,29.29,0.73,0.35,,13.86,14.29,13.86,61.0,8.71,0.236,20.0,
2019,1,Michigan,473263,Big Ten,3-4,7.71,9.57,0.789,0.387,28.57,0.81,0.433,,20.0,13.29,13.0,86.0,12.29,0.331,15.71,
2019,1,Monmouth,473264,MAAC,1-5,3.0,9.0,0.823,0.529,28.17,0.783,,,9.33,11.83,10.67,38.0,6.33,0.179,18.33,
2019,1,Mount St. Mary's,473265,NEC,4-5,4.56,9.22,0.801,0.507,30.56,0.622,0.216,,13.78,11.33,10.22,83.0,9.22,0.237,18.44,
2019,1,NJIT,473267,DI Independent,1-8,4.33,7.11,0.81,0.377,26.67,0.632,0.321,,12.67,16.56,14.33,75.0,8.33,0.253,19.33,
2019,1,Navy,473287,Patriot,4-3,7.43,6.71,0.781,0.497,34.43,0.647,0.353,,18.14,12.29,11.43,75.0,10.71,0.258,18.29,
2019,1,North Carolina,473266,ACC,6-2,7.5,10.13,0.851,0.556,36.38,0.65,0.438,,21.75,9.25,9.25,114.0,14.25,0.311,15.88,
2019,1,Notre Dame,473268,ACC,4-2,5.67,8.67,0.863,0.556,30.33,0.579,0.357,,18.0,8.5,9.5,74.0,12.33,0.339,18.17,
2019,1,Ohio St.,473269,Big Ten,6-0,7.33,4.83,0.879,0.6,33.33,0.655,0.316,,21.17,12.67,9.33,83.0,13.83,0.392,16.33,
2019,1,Penn,473271,Ivy League,3-3,7.5,7.67,0.883,0.608,34.0,0.556,0.4,,20.5,13.0,12.0,78.0,13.0,0.28,16.0,
2019,1,Penn St.,473270,Big Ten,6-1,11.86,8.0,0.864,0.581,36.14,0.577,0.652,,30.71,12.43,10.43,132.0,18.86,0.436,16.29,
2019,1,Princeton,473272,Ivy League,2-4,9.17,9.33,0.865,0.497,36.17,0.667,0.273,,23.0,11.5,12.0,83.0,13.83,0.279,14.67,
2019,1,Providence,473273,Big East,4-4,6.75,7.13,0.822,0.465,28.13,0.692,0.273,,18.0,12.25,8.63,90.0,11.25,0.261,15.38,
2019,1,Quinnipiac,473274,MAAC,4-3,6.57,5.86,0.771,0.503,27.86,0.548,0.25,,17.86,15.29,13.86,79.0,11.29,0.309,20.71,
2019,1,Richmond,473275,SoCon,5-3,7.88,8.75,0.842,0.398,27.38,0.769,0.5,,19.88,13.0,9.5,96.0,12.0,0.311,16.5,
2019,1,Robert Morris,473276,NEC,1-6,8.14,9.0,0.885,0.538,33.14,0.556,0.45,,21.0,12.14,15.86,90.0,12.86,0.265,15.43,
2019,1,Rutgers,473277,Big Ten,4-4,5.88,7.25,0.878,0.455,33.25,0.85,0.133,,17.13,14.63,11.13,90.0,11.25,0.275,14.63,
2019,1,Sacred Heart,473278,NEC,5-3,7.25,10.75,0.826,0.381,36.63,0.5,0.367,,21.38,11.13,13.38,113.0,14.13,0.295,17.13,
2019,1,Saint Joseph's,473280,NEC,4-4,6.13,8.63,0.809,0.595,32.13,0.609,0.286,,16.5,11.0,10.63,83.0,10.38,0.268,19.5,
2019,1,Siena,473281,MAAC,4-2,9.17,8.0,0.872,0.439,32.17,0.55,0.4,,24.5,9.33,14.17,92.0,15.33,0.335,12.17,
2019,1,St. Bonaventure,474672,MAAC,0-6,3.5,7.67,0.747,0.238,23.33,0.75,0.28,,10.17,15.83,15.67,40.0,6.67,0.26,21.5,
2019,1,St. John's (NY),473279,Big East,3-4,7.57,7.14,0.841,0.487,31.0,0.5,0.52,,19.86,12.14,12.71,86.0,12.29,0.319,14.29,
2019,1,Stony Brook,473282,America East,3-4,6.14,7.43,0.827,0.417,26.0,0.793,0.333,,15.29,11.57,11.43,64.0,9.14,0.27,16.43,
2019,1,Syracuse,473283,ACC,4-2,6.17,9.33,0.859,0.609,37.0,0.714,0.435,,19.17,13.67,10.67,78.0,13.0,0.291,12.17,
2019,1,Towson,473284,CAA,5-2,7.0,7.43,0.766,0.761,38.14,0.643,0.375,,20.0,12.14,10.86,91.0,13.0,0.304,19.86,
2019,1,UAlbany,473224,America East,2-4,7.33,7.17,0.872,0.418,29.0,0.435,0.318,,18.67,12.83,13.5,68.0,11.33,0.286,15.0,
2019,1,UMBC,473259,America East,1-5,5.5,9.33,0.783,0.374,26.67,0.636,0.208,,16.83,9.17,14.33,68.0,11.33,0.28,17.0,
2019,1,UMass Lowell,473254,America East,3-5,6.13,9.25,0.792,0.621,32.75,0.621,0.48,,15.38,9.5,12.0,74.0,9.25,0.249,22.38,
2019,1,Utah,474697,DI Independent,4-6,4.7,7.1,0.818,0.303,24.5,0.606,0.344,,12.8,14.4,12.3,81.0,8.1,0.266,18.5,
2019,1,VMI,473290,SoCon,3-3,4.83,11.83,0.906,0.429,33.0,0.714,0.125,,14.83,14.83,12.5,60.0,10.0,0.214,18.17,
2019,1,Vermont,473288,America East,4-3,6.71,6.14,0.785,0.479,30.14,0.724,0.381,,18.86,12.0,10.86,85.0,12.14,0.327,17.86,
2019,1,Villanova,473289,Big East,3-4,5.86,7.71,0.931,0.519,29.14,0.619,0.361,,16.29,9.0,12.86,73.0,10.43,0.237,13.0,
2019,1,Virginia,473291,ACC,5-2,7.86,11.29,0.812,0.484,40.57,0.676,0.276,,20.29,12.86,12.57,87.0,12.43,0.288,15.71,
2019,1,Wagner,473292,NEC,1-7,4.0,10.13,0.775,0.451,26.0,0.786,0.29,,11.63,11.88,10.63,61.0,7.63,0.227,18.5,
2019,1,Yale,473293,Ivy League,4-1,9.0,7.8,0.83,0.783,38.2,0.263,0.294,,22.8,8.8,11.4,69.0,13.8,0.29,16.4,
2019,2,Adams St.,473321,RMAC,1-2,6.67,10.67,0.817,0.507,38.67,0.647,0.412,,19.33,7.33,9.0,,12.67,0.297,20.0,
2019,2,Adelphi,473295,NE10,4-0,9.25,7.5,0.871,0.718,38.5,0.769,0.1,,29.0,10.75,8.5,,19.75,0.418,15.25,
2019,2,Alderson Broaddus,473322,G-MAC,1-5,5.17,10.0,0.802,0.329,21.5,0.581,0.282,,13.0,17.83,13.5,,7.83,0.227,16.5,
2019,2,American Int'l,473297,NE10,0-7,1.57,7.57,0.664,0.332,23.71,0.571,0.154,,6.86,11.57,19.0,,5.29,0.204,26.0,
2019,2,Assumption,473298,NE10,2-2,10.25,7.75,0.875,0.434,24.5,0.769,0.462,,26.25,14.0,10.0,,16.0,0.327,11.75,
2019,2,Barton,474699,Conference Carolinas,0-7,5.71,7.86,0.829,0.346,29.86,0.694,0.259,,16.57,14.57,16.86,,10.86,0.322,20.0,
2019,2,Belmont Abbey,473335,Conference Carolinas,6-1,8.14,7.71,0.869,0.483,32.29,0.571,0.346,,23.29,11.86,11.29,,15.14,0.342,15.29,
2019,2,Bentley,473299,NE10,2-0,5.0,7.5,0.824,0.351,28.0,1.0,0.286,,15.0,9.0,6.5,,10.0,0.278,18.0,
2019,2,CSU Pueblo,473336,RMAC,3-0,10.67,16.67,0.84,0.678,42.0,0.714,0.154,,30.0,10.67,9.33,,19.33,0.379,21.33,
2019,2,Catawba,473323,SAC,4-2,6.83,12.0,0.881,0.395,33.33,0.667,0.316,,18.5,13.83,9.5,,11.67,0.282,20.33,
2019,2,Chestnut Hill,473349,CACC,3-2,9.4,7.6,0.869,0.409,30.6,0.792,0.435,,25.2,14.4,11.4,,15.8,0.324,17.6,
2019,2,Chowan,473338,Conference Carolinas,1-5,4.5,8.0,0.723,0.278,22.5,0.486,0.238,,14.0,16.67,17.33,,9.5,0.306,20.0,
2019,2,Coker,473324,SAC,4-3,8.29,9.29,0.868,0.533,30.71,0.786,0.226,,21.71,13.0,10.0,,13.43,0.301,17.57,
2019,2,Colorado Mesa,473342,RMAC,3-2,8.2,13.8,0.832,0.452,33.0,0.692,0.435,,21.4,11.2,8.6,,13.2,0.322,16.8,
2019,2,Davis & Elkins,473300,G-MAC,0-4,3.5,7.25,0.775,0.465,30.5,0.682,0.208,,10.5,16.5,16.0,,7.0,0.23,22.75,
2019,2,Dist. Columbia,473301,ECC,1-2,5.33,8.33,0.708,0.482,24.0,0.81,0.438,,17.67,14.67,12.67,,12.33,0.356,19.33,
2019,2,Dominican (NY),473339,CACC,1-3,6.0,11.75,0.663,0.36,31.25,0.684,0.571,,16.25,13.75,15.5,,10.25,0.291,22.0,
2019,2,Embry-Riddle (FL),473361,Sunshine State,7-2,6.22,8.0,0.721,0.721,37.44,0.818,0.333,,18.11,7.22,9.67,,11.89,0.307,21.89,
2019,2,Emmanuel (GA),473357,Conference Carolinas,1-5,5.67,8.67,0.727,0.309,25.17,0.659,0.323,,16.5,12.67,18.17,,10.83,0.279,21.67,
2019,2,Felician,473364,CACC,0-3,2.33,10.67,0.618,0.37,22.33,0.533,0.19,,10.33,16.67,23.33,,8.0,0.27,24.0,
2019,2,Fla. Southern,473303,Sunshine State,2-3,12.4,9.4,0.838,0.639,51.2,0.708,0.214,,30.2,10.8,12.0,,17.8,0.325,22.6,
2019,2,Florida Tech,473302,Sunshine State,3-1,5.0,9.0,0.846,0.585,39.25,0.765,0.182,,15.75,14.75,9.5,,10.75,0.212,20.25,
2019,2,Franklin Pierce,473304,NE10,2-0,6.0,10.5,0.846,0.8,29.0,0.636,0.429,,20.5,9.5,3.5,,14.5,0.287,17.5,
2019,2,Georgian Court,473340,CACC,2-5,3.57,5.86,0.817,0.455,30.86,0.733,0.333,,11.43,17.29,11.0,,7.86,0.221,21.0,
2019,2,LIU Post,473307,ECC,3-1,8.75,8.25,0.747,0.879,45.0,0.867,0.375,,25.5,10.75,11.0,,16.75,0.376,27.25,
